536898	0	1
6092	4.293	1
1033	4.293	1
434937	4.293	1
36961	4.293	1
237908	4.293	1
188655	4.293	1
194796	4.293	1
425063	4.293	1
41043	4.293	1
204240	4.293	1
85356	13.283	1
352446	14.565	1
153453	15.202	1
516522	16.16	1
262203	17.119	1
194023	17.756	1
465876	17.756	1
76125	17.756	1
267790	17.756	1
25261	17.756	1
324537	18.073	1
507258	18.073	1
74930	18.073	1
227643	18.073	1
350899	18.073	1
354228	18.073	1
225059	18.073	1
244219	18.073	1
490094	18.073	1
82743	18.073	1
244873	18.073	1
72029	18.073	1
88921	18.073	1
518555	18.073	1
334889	18.073	1
7069	18.073	1
84743	18.073	1
52923	18.073	1
23695	18.073	1
256718	18.073	1
5208	18.073	1
499988	18.073	1
505484	18.073	1
65841	18.073	1
515583	18.391	1
37707	18.708	1
295203	19.345	1
494730	19.345	1
350505	19.345	1
45933	19.345	1
283128	19.345	1
225048	19.345	1
477769	19.345	1
195770	19.345	1
234806	19.345	1
275618	19.663	1
285857	19.663	1
207764	19.663	1
16041	19.663	1
8317	19.98	1
11439	19.98	1
495431	21.588	1
286016	23.854	1
147784	23.854	1
712	23.854	1
96904	23.854	1
5199	23.854	1
327736	23.854	1
210514	23.854	1
322318	23.854	1
198436	23.854	1
8593	24.171	1
415261	28.12	1
273623	28.12	1
42977	29.079	1
273159	31.015	1
177467	31.015	1
259758	31.332	1
187413	31.332	1
110617	31.332	1
460008	31.332	1
185108	31.332	1
490017	31.332	1
259562	31.332	1
118726	31.332	1
275153	31.65	1
33967	33.585	1
78520	33.585	1
235440	33.585	1
454174	33.585	1
254027	33.585	1
499397	33.585	1
376773	33.903	1
488697	33.903	1
94337	33.903	1
201197	33.903	1
267297	34.54	1
255766	34.54	1
176142	34.54	1
224315	34.54	1
177825	34.54	1
287564	34.54	1
22919	38.833	1
56900	40.115	1
515287	40.115	1
97005	40.115	1
179599	40.115	1
519455	40.115	1
197045	40.115	1
264681	40.115	1
496593	40.115	1
185946	40.115	1
450342	40.115	1
488169	40.115	1
5087	40.115	1
185309	40.115	1
220	40.432	1
96005	40.432	1
432985	40.432	1
76967	40.75	1
472930	41.067	1
185809	41.067	1
479735	41.067	1
246832	44.336	1
32051	46.272	1
274241	46.272	1
211965	46.272	1
189760	46.272	1
88721	46.272	1
35489	46.272	1
98989	47.554	1
18725	47.872	1
514970	48.83	1
101876	48.83	1
1066	50.438	1
262723	50.438	1
490631	50.438	1
454193	50.438	1
178344	50.438	1
302454	50.438	1
240202	50.438	1
86622	50.756	1
507952	50.756	1
202956	51.073	1
413430	52.681	1
423273	54.617	1
59858	58.225	1
36812	58.225	1
262533	58.225	1
281599	58.542	1
305822	59.824	1
92951	61.106	1
276315	61.424	1
278396	61.741	1
457017	61.741	1
286934	61.741	1
258411	61.741	1
198737	61.741	1
4565	61.741	1
449226	61.741	1
295458	61.741	1
54537	63.024	1
170625	63.024	1
181014	63.024	1
451374	63.341	1
364840	64.623	1
80506	64.623	1
2410	64.623	1
446899	64.623	1
518588	64.941	1
184519	65.258	1
97179	65.258	1
200131	65.258	1
265910	65.258	1
172580	65.258	1
502350	65.258	1
264914	65.575	1
281774	65.575	1
277281	65.893	1
212224	65.893	1
481747	65.893	1
208426	65.893	1
240954	65.893	1
256050	65.893	1
266398	65.893	1
362644	65.893	1
281878	65.893	1
145	66.21	1
58019	66.21	1
178634	66.21	1
158558	66.528	1
291006	66.845	1
190600	66.845	1
210922	67.804	1
483433	67.804	1
42924	67.804	1
192841	67.804	1
241302	67.804	1
33954	67.804	1
85940	67.804	1
48260	68.441	1
327071	68.441	1
327541	68.441	1
102235	68.441	1
52522	70.377	1
283046	70.377	1
45201	70.377	1
172610	71.659	1
17556	71.976	1
194870	71.976	1
88711	71.976	1
440382	71.976	1
187797	71.976	1
174259	71.976	1
171817	71.976	1
214217	71.976	1
196976	71.976	1
322794	71.976	1
212501	71.976	1
304267	71.976	1
49157	71.976	1
559118	71.976	1
348944	71.976	1
207322	72.294	1
264028	73.576	1
281588	73.576	1
89210	73.576	1
103090	73.576	1
366732	73.576	1
197477	73.893	1
486699	73.893	1
433189	73.893	1
512739	73.893	1
3739	73.893	1
369167	73.893	1
181108	73.893	1
103180	73.893	1
571509	73.893	1
293590	73.893	1
25718	73.893	1
403168	73.893	1
535192	73.893	1
452510	75.175	1
447469	76.134	1
310928	76.134	1
504749	76.134	1
172252	76.134	1
470889	76.134	1
209736	76.134	1
216521	76.134	1
184887	76.134	1
190792	76.134	1
83295	76.134	1
5303	76.134	1
424517	76.134	1
453349	76.134	1
2265	76.134	1
261010	76.451	1
75176	76.451	1
101073	76.451	1
493467	76.451	1
181397	76.451	1
205086	76.451	1
7517	76.451	1
9602	77.088	1
187463	77.088	1
69000	77.088	1
95246	77.088	1
289999	77.088	1
246905	77.088	1
192469	77.088	1
355253	77.088	1
8770	77.088	1
492796	77.088	1
507271	77.088	1
411846	77.088	1
86883	77.088	1
68524	77.088	1
11562	77.088	1
87167	77.088	1
258950	77.088	1
256277	77.088	1
169631	77.088	1
214806	77.088	1
286791	77.088	1
378240	77.088	1
319590	77.088	1
93551	77.088	1
93953	77.725	1
451731	77.725	1
107340	77.725	1
380435	77.725	1
172087	77.725	1
188518	77.725	1
36028	78.043	1
324341	78.043	1
203237	78.043	1
40529	78.36	1
396315	78.36	1
440950	78.36	1
